CustomerID,Recency,Frequency,Monetary,TicketMedio,ProdutosDistintos,TempoCliente,ProbabilidadeRecompra,Propensao
13248.0,94,2,465.68,232.84000000000003,25,158,0.4425019338533252,Média
16807.0,112,3,1121.59,373.8633333333334,57,240,0.44174786425914525,Média
16374.0,35,2,466.73,233.365,101,231,0.4410242796691905,Média
12816.0,65,2,572.2,286.1,27,145,0.4409169851998261,Média
16347.0,5,1,436.79,436.79,49,5,0.44082682661268907,Média
13720.0,86,4,799.9,199.975,42,224,0.44078868259308507,Média
16842.0,70,3,1264.19,421.3966666666667,45,271,0.44073548841251325,Média
17884.0,281,3,590.54,196.84666666666666,86,341,0.43856563115660974,Média
13919.0,28,2,384.81,192.405,24,91,0.4384827186393832,Média
18239.0,188,5,1561.6100000000001,312.322,80,341,0.43667745178630923,Média
14947.0,41,2,290.82,145.41,14,100,0.43651521325323406,Média
17018.0,10,2,920.1,460.05,15,295,0.4346530651579249,Média
14272.0,43,2,437.96,218.98000000000002,33,223,0.4345060229033705,Média
17483.0,34,3,414.04,138.01333333333335,18,152,0.43378934385204443,Média
13271.0,6,1,211.49,211.49,79,6,0.43312368193084816,Média
15366.0,44,2,602.51,301.255,37,327,0.4315966987959257,Média
15360.0,9,1,427.93,427.93,13,9,0.4313723608304066,Média
12912.0,10,1,318.06,318.06,7,10,0.43037166226846885,Média
15978.0,46,1,1098.78,1098.78,49,46,0.4293009086321117,Média
16054.0,114,1,783.9,783.9,70,114,0.42906359578511977,Média
16887.0,4,1,192.32999999999998,192.32999999999998,35,4,0.42640201812030876,Média
15245.0,103,3,2515.84,838.6133333333333,55,230,0.42601762741752336,Média
16859.0,114,2,747.81,373.905,50,230,0.42504334448561293,Média
17317.0,15,3,2600.34,866.7800000000001,8,59,0.4219940007785621,Média
16732.0,1,1,603.75,603.75,28,1,0.42176770135197555,Média
17505.0,131,2,1145.8400000000001,572.9200000000001,48,175,0.42020429073490684,Média
15068.0,15,2,553.36,276.67999999999995,96,225,0.4192746710138124,Média
14081.0,271,2,921.62,460.81,126,338,0.41905897767257827,Média
15197.0,222,2,773.25,386.625,15,327,0.41878880928820406,Média
14164.0,40,2,1631.77,815.885,28,50,0.41755869841350185,Média
17877.0,139,1,237.61,237.61,12,139,0.41739480659992584,Média
12363.0,79,2,552.0,276.0,23,211,0.4166764567529992,Média
16079.0,9,1,508.22,508.22,11,9,0.414746274100896,Média
13583.0,125,1,781.03,781.03,53,125,0.41157780198704774,Média
13171.0,18,2,272.89,136.445,35,268,0.41123956864307376,Média
15452.0,40,2,403.08000000000004,201.54000000000002,44,233,0.41090505240988934,Média
12534.0,100,1,1089.18,1089.18,63,100,0.4108192848912039,Média
17267.0,96,2,317.2,158.60000000000002,37,96,0.41064316309802557,Média
17420.0,19,3,598.83,199.61,28,343,0.409925175217794,Média
18062.0,142,3,720.52,240.17333333333332,23,307,0.4091285091149209,Média
17579.0,107,2,270.86,135.43,15,148,0.408012986042438,Média
17786.0,54,2,266.85,133.425,57,286,0.407097665323315,Média
13978.0,14,1,158.99,158.99,14,14,0.4067275046163176,Média
15012.0,23,2,405.04,202.51999999999998,110,343,0.40660333222661005,Média
16091.0,124,2,315.06,157.53,16,168,0.40510409636920863,Média
15649.0,305,2,816.0,408.0,1,337,0.4029492424092613,Média
13972.0,40,2,190.25,95.125,15,171,0.4028451310298476,Média
13227.0,171,1,257.7,257.7,9,171,0.4006047021579809,Média
12754.0,205,3,3010.74,1003.5799999999999,49,278,0.4000328159980599,Média
14171.0,67,1,363.79,363.79,57,67,0.39903832113184456,Baixa
14759.0,82,2,870.85,435.425,47,202,0.39878062172907675,Baixa
14958.0,116,3,483.73,161.24333333333334,33,215,0.3980188725068985,Baixa
16680.0,12,1,183.7,183.7,10,12,0.39635359791031183,Baixa
15963.0,14,1,280.04,280.04,18,14,0.39606452233907896,Baixa
13297.0,36,1,1315.3799999999999,1315.3799999999999,38,36,0.39570689494235767,Baixa
15022.0,16,1,317.88,317.88,38,16,0.39419237431757687,Baixa
18164.0,6,1,399.65,399.65,24,6,0.39357237598464484,Baixa
13532.0,3,1,210.31,210.31,66,3,0.39324723317537874,Baixa
16511.0,114,2,565.7,282.85,83,236,0.3931248963522162,Baixa
15526.0,2,2,148.44,74.22,4,2,0.3918499087997345,Baixa
12578.0,299,1,1608.66,1608.66,70,299,0.39010886293165226,Baixa
15076.0,142,1,880.85,880.85,49,142,0.3896638703059066,Baixa
12688.0,83,1,4873.81,4873.81,171,83,0.3885752113608255,Baixa
16247.0,139,1,114.56,114.56,16,139,0.3866925797850224,Baixa
12735.0,284,2,779.5699999999999,389.78499999999997,38,306,0.38593797107722955,Baixa
16222.0,287,1,773.55,773.55,120,287,0.3853727726847346,Baixa
13886.0,40,1,243.56,243.56,16,40,0.38482206271531766,Baixa
16690.0,41,2,225.58,112.79,10,171,0.3847639285147596,Baixa
14853.0,180,1,214.5,214.5,3,180,0.38292413010367465,Baixa
17874.0,154,6,683.46,113.91000000000001,37,225,0.38277969197140993,Baixa
18001.0,56,1,250.13,250.13,41,56,0.38093153489698267,Baixa
12755.0,250,2,3811.9500000000003,1905.9750000000001,4,335,0.3808501368560819,Baixa
17892.0,25,3,244.1,81.36666666666666,27,124,0.3805864894387497,Baixa
13348.0,33,1,233.76000000000002,233.76000000000002,14,33,0.379594172919357,Baixa
15198.0,61,2,193.64,96.82,10,93,0.3795683650227892,Baixa
12879.0,14,3,573.22,191.07333333333335,7,61,0.37934249974558587,Baixa
13939.0,78,2,390.21,195.10500000000002,32,281,0.37846781197165436,Baixa
13242.0,81,3,270.40000000000003,90.13333333333333,12,183,0.3777122374896256,Baixa
16233.0,40,3,536.6800000000001,178.89333333333335,22,335,0.37665788385004967,Baixa
17171.0,258,1,224.91,224.91,16,258,0.37628006309493567,Baixa
13434.0,43,2,534.24,267.12,9,66,0.3757608859282903,Baixa
16572.0,96,3,1009.6,336.5333333333333,40,245,0.3746290033687131,Baixa
14193.0,37,2,853.39,426.69500000000005,35,239,0.3745043901511512,Baixa
14500.0,57,3,356.85,118.95,6,159,0.37316950807792976,Baixa
16718.0,338,1,606.0500000000001,606.0500000000001,41,338,0.3719551369298592,Baixa
13950.0,42,2,323.66,161.82999999999998,15,216,0.37096853978126965,Baixa
14538.0,34,2,388.25,194.125,19,225,0.37038119215862486,Baixa
13803.0,224,1,277.07,277.07,17,224,0.3696979591553521,Baixa
15123.0,175,1,1069.47,1069.47,53,175,0.36955143266030777,Baixa
15244.0,34,2,631.57,315.78499999999997,31,217,0.36955039190058875,Baixa
17712.0,14,1,522.91,522.91,29,14,0.3678316856638688,Baixa
18018.0,77,2,122.14,61.07,29,168,0.3661593440339538,Baixa
16302.0,96,1,233.22,233.22,11,96,0.36466647255571566,Baixa
17788.0,43,2,1117.9,558.95,3,99,0.3638919447799301,Baixa
15045.0,121,2,735.66,367.83,11,227,0.36364599435798084,Baixa
16647.0,139,2,214.06,107.03,12,174,0.36256284339044464,Baixa
14918.0,85,2,1610.15,805.075,39,124,0.36230298909309694,Baixa
15472.0,82,1,371.56,371.56,76,82,0.36176737598404407,Baixa
13375.0,58,1,778.65,778.65,37,58,0.36115115070993414,Baixa
15035.0,59,1,252.73000000000002,252.73000000000002,26,59,0.36084151805444986,Baixa
18246.0,202,1,232.9,232.9,2,202,0.3598502025786796,Baixa
17988.0,86,5,146.0,29.2,25,296,0.3586967623860282,Baixa
13243.0,172,1,585.12,585.12,56,172,0.3586214231326943,Baixa
12612.0,43,1,704.04,704.04,19,43,0.3583703647757188,Baixa
12468.0,157,2,729.54,364.77000000000004,36,285,0.35810557644503244,Baixa
18149.0,20,3,612.0799999999999,204.02666666666664,11,243,0.3579950576384838,Baixa
14984.0,150,1,102.23,102.23,16,150,0.35798529554492325,Baixa
16114.0,140,1,135.75000000000003,135.75000000000003,8,140,0.35775795594940474,Baixa
14336.0,167,3,1114.39,371.46333333333337,53,245,0.3576803318247257,Baixa
12438.0,109,1,890.0699999999999,890.0699999999999,49,109,0.3564202318143568,Baixa
15535.0,142,4,502.9,125.725,55,297,0.35590444786355524,Baixa
18013.0,124,2,187.29,93.64500000000001,31,124,0.3553378785072395,Baixa
16451.0,57,1,266.97,266.97,14,57,0.3550307464261786,Baixa
15018.0,8,3,496.21,165.40333333333334,30,337,0.35434401009194394,Baixa
14485.0,8,1,162.8,162.8,44,8,0.35394800769424994,Baixa
14222.0,146,1,683.17,683.17,41,146,0.3535212513030546,Baixa
15054.0,9,1,168.42,168.42,65,9,0.3531950741699766,Baixa
17496.0,328,1,271.05,271.05,10,328,0.3530345391102108,Baixa
15075.0,47,1,773.03,773.03,27,47,0.35284193491405946,Baixa
14021.0,124,3,631.9,210.63333333333333,22,225,0.35171509865935635,Baixa
18202.0,169,3,1396.99,465.66333333333336,55,280,0.35078255978318257,Baixa
13744.0,64,2,1080.52,540.26,54,261,0.3506793265878441,Baixa
14241.0,153,1,213.70000000000002,213.70000000000002,10,153,0.34946776335672053,Baixa
12798.0,13,2,3325.44,1662.72,6,140,0.3494537319022007,Baixa
13310.0,175,2,817.65,408.82500000000005,50,293,0.3474770405297305,Baixa
12781.0,33,2,826.74,413.37,25,254,0.34742913951027254,Baixa
15636.0,59,2,724.76,362.38,20,251,0.3464411947626962,Baixa
15919.0,338,1,214.07999999999998,214.07999999999998,38,338,0.34628692807836464,Baixa
16050.0,143,1,137.9,137.9,10,143,0.346104172752136,Baixa
14972.0,97,1,114.77,114.77,18,97,0.3459937891644765,Baixa
17723.0,96,6,3276.4000000000005,546.0666666666667,4,183,0.3456026064389261,Baixa
17198.0,334,2,521.66,260.83,73,340,0.345575964304501,Baixa
16561.0,29,1,264.96,264.96,16,29,0.3433606650567484,Baixa
18072.0,155,1,247.44,247.44,18,155,0.3417522474992801,Baixa
13473.0,30,2,422.64,211.32,21,302,0.34134484231827555,Baixa
15653.0,62,2,877.44,438.72,4,85,0.3405135988385105,Baixa
14323.0,84,2,605.0600000000001,302.53,32,208,0.340466106611262,Baixa
14450.0,150,3,483.25,161.08333333333334,32,290,0.34014036501651596,Baixa
16214.0,140,3,1062.75,354.25,36,238,0.33905718392621703,Baixa
17887.0,98,1,111.35,111.35,10,98,0.33880445528315845,Baixa
12561.0,272,1,238.85,238.85,16,272,0.3387219965244641,Baixa
12353.0,173,1,89.0,89.0,4,173,0.33868523211821616,Baixa
13420.0,119,2,159.85,79.925,8,140,0.33787944578076257,Baixa
14237.0,342,1,161.0,161.0,9,342,0.3368715123061375,Baixa
17418.0,11,2,463.46000000000004,231.73000000000002,29,293,0.3359856365418014,Baixa
13118.0,177,3,799.7,266.56666666666666,40,258,0.33511692170283625,Baixa
12654.0,6,4,508.98,127.245,28,264,0.33462089266062833,Baixa
13046.0,0,2,629.31,314.655,33,235,0.3343147160642745,Baixa
15456.0,252,3,434.59,144.86333333333332,48,328,0.33390299805190843,Baixa
15412.0,140,1,190.53,190.53,10,140,0.33350349439824795,Baixa
12990.0,0,3,409.5,136.5,8,279,0.3318497925442794,Baixa
16571.0,145,2,896.79,448.395,54,251,0.3316171721341036,Baixa
14658.0,86,1,123.14,123.14,14,86,0.3303650575551884,Baixa
16330.0,81,2,48.96,24.48,17,81,0.33015815096622814,Baixa
12908.0,145,2,750.0,375.0,1,282,0.33008531869000707,Baixa
16321.0,41,5,373.65000000000003,74.72999999999999,7,293,0.32990430939371185,Baixa
13799.0,86,2,688.86,344.42999999999995,32,263,0.3264488099151806,Baixa
13235.0,181,1,1031.07,1031.07,53,181,0.3261901860372387,Baixa
15258.0,138,2,623.16,311.58000000000004,32,186,0.3254568066976777,Baixa
15408.0,233,1,267.18,267.18,34,233,0.32545604240491066,Baixa
14628.0,60,2,671.96,335.98,22,211,0.32544150380119274,Baixa
18121.0,118,2,653.3000000000001,326.65000000000003,28,124,0.3236536724904163,Baixa
14593.0,168,2,339.59,169.795,54,168,0.3234555646514946,Baixa
16080.0,51,2,217.16,108.58,10,243,0.3229252446070901,Baixa
17029.0,80,2,716.0,358.0,1,206,0.3224359567552347,Baixa
17070.0,83,1,304.24,304.24,62,83,0.3221283751385686,Baixa
17968.0,343,1,265.1,265.1,74,343,0.3218112474708285,Baixa
15723.0,334,1,190.70000000000002,190.70000000000002,37,334,0.3212909597548028,Baixa
17181.0,26,2,239.92000000000002,119.96000000000001,23,343,0.3212695008537112,Baixa
16017.0,16,1,211.88,211.88,26,16,0.3206911104778106,Baixa
13787.0,45,2,309.04,154.51999999999998,24,333,0.3206585055221278,Baixa
13670.0,44,1,349.7,349.7,25,44,0.31877997278626424,Baixa
16616.0,126,1,210.10000000000002,210.10000000000002,11,126,0.3170155540052646,Baixa
15402.0,118,2,626.77,313.385,35,165,0.31695173588342457,Baixa
12498.0,27,1,247.25000000000003,247.25000000000003,13,27,0.3165144476534499,Baixa
17154.0,44,1,329.34,329.34,23,44,0.31643138061324894,Baixa
16715.0,47,1,301.71999999999997,301.71999999999997,19,47,0.3164306554614378,Baixa
13885.0,158,2,506.8,253.40000000000003,28,170,0.315981856698043,Baixa
17223.0,279,2,416.89,208.44500000000002,43,337,0.31511053541203415,Baixa
17693.0,106,1,200.47,200.47,16,106,0.31507135927258073,Baixa
13618.0,143,1,177.34,177.34,13,143,0.3149287178132503,Baixa
17987.0,154,1,198.57,198.57,13,154,0.31348645618277554,Baixa
14453.0,159,1,119.93,119.93,22,159,0.31345369534989603,Baixa
13173.0,336,1,165.94,165.94,23,336,0.311766285574107,Baixa
13430.0,55,1,336.31,336.31,29,55,0.31068052839710103,Baixa
14609.0,41,4,601.56,150.39,2,266,0.31013061529400004,Baixa
18158.0,58,1,343.8,343.8,24,58,0.30975905765464484,Baixa
16104.0,31,1,298.21,298.21,28,31,0.30937062652104286,Baixa
17361.0,18,3,488.2,162.73333333333332,26,261,0.30931338333737735,Baixa
17060.0,235,1,234.24,234.24,5,235,0.3092255128317381,Baixa
15239.0,48,1,461.79,461.79,30,48,0.30918590355855796,Baixa
13008.0,292,1,229.47,229.47,14,292,0.3090791984926074,Baixa
17172.0,48,1,317.76,317.76,15,48,0.30827103619233415,Baixa
17339.0,63,2,243.36,121.68,9,334,0.30816277755293425,Baixa
15528.0,223,1,229.33,229.33,26,223,0.30807634642018683,Baixa
13774.0,51,1,345.0,345.0,22,51,0.30799646224853766,Baixa
12994.0,89,2,645.47,322.735,38,238,0.3078077021500349,Baixa
16181.0,42,1,305.54,305.54,11,42,0.30723612648584414,Baixa
17256.0,76,2,240.0,120.0,12,281,0.30691139071625306,Baixa
16413.0,26,1,262.2,262.2,30,26,0.3062202684196824,Baixa
13592.0,5,4,247.95999999999998,61.989999999999995,15,233,0.3049620604052128,Baixa
14829.0,153,3,531.63,177.21,33,341,0.30495790202659967,Baixa
18099.0,96,1,168.31,168.31,19,96,0.3048098110911671,Baixa
17303.0,330,1,250.04,250.04,53,330,0.30468973355763895,Baixa
16124.0,286,1,249.0,249.0,11,286,0.30400739686974215,Baixa
14805.0,22,2,245.65,122.825,24,283,0.30308481068570264,Baixa
16400.0,64,1,303.93,303.93,28,64,0.3030847372094421,Baixa
14452.0,63,1,127.37,127.37,29,63,0.3025427623076529,Baixa
12686.0,341,1,89.14,89.14,7,341,0.29895746367800785,Baixa
16411.0,338,1,128.55,128.55,19,338,0.2976576405087967,Baixa
12855.0,342,1,38.1,38.1,3,342,0.29758019218888115,Baixa
14722.0,116,1,180.42,180.42,28,116,0.2965869706930565,Baixa
16566.0,26,4,502.28000000000003,125.57,10,262,0.2965741349273218,Baixa
17660.0,110,1,178.75,178.75,37,110,0.29598943204711897,Baixa
14645.0,126,2,597.09,298.545,28,245,0.2959587795061783,Baixa
15437.0,231,1,200.16,200.16,44,231,0.295546454750074,Baixa
13279.0,47,1,137.75,137.75,9,47,0.2925681397801622,Baixa
15920.0,123,4,167.5,41.875,53,123,0.2913948266811679,Baixa
16500.0,5,3,250.32,83.44,4,300,0.2896204579549702,Baixa
18142.0,126,2,1019.52,509.76,9,185,0.2894278568913657,Baixa
13792.0,35,2,195.55,97.775,13,256,0.2887017673360205,Baixa
14317.0,34,1,508.58,508.58,24,34,0.28766514803343196,Baixa
15223.0,195,2,755.75,377.875,14,219,0.2875712864235192,Baixa
12981.0,102,1,187.18,187.18,11,102,0.2874024908355853,Baixa
14589.0,341,1,39.75,39.75,3,341,0.28642163919730584,Baixa
12993.0,90,3,372.4,124.13333333333333,23,267,0.2859339433571503,Baixa
16658.0,337,1,123.24,123.24,8,337,0.28588085502474525,Baixa
17034.0,49,2,364.88,182.44,15,257,0.2849095727829102,Baixa
14594.0,342,1,255.0,255.0,31,342,0.28443255680648133,Baixa
14068.0,289,1,265.85,265.85,22,289,0.2831208742304762,Baixa
16567.0,163,2,865.6,432.79999999999995,34,306,0.28308843976580206,Baixa
14768.0,96,1,133.20000000000002,133.20000000000002,4,96,0.2828658492924181,Baixa
14987.0,335,1,163.2,163.2,2,335,0.28282104445189554,Baixa
17925.0,342,1,244.08,244.08,1,342,0.28188531040166054,Baixa
15637.0,22,1,223.36,223.36,15,22,0.2811453513653434,Baixa
15793.0,9,2,612.0,306.0,5,238,0.2805436830853031,Baixa
14117.0,113,1,90.0,90.0,3,113,0.2791287779384461,Baixa
17775.0,224,1,56.4,56.4,3,224,0.2787952988355776,Baixa
18282.0,95,1,100.21000000000001,100.21000000000001,7,95,0.2764787589383807,Baixa
18045.0,14,1,178.34,178.34,43,14,0.2738272060093286,Baixa
14162.0,143,2,289.36,144.68,25,262,0.27332891397146825,Baixa
18088.0,30,1,166.03,166.03,35,30,0.27232420827982456,Baixa
12410.0,278,2,693.33,346.665,26,278,0.27202741795095603,Baixa
13453.0,135,2,356.98,178.49,16,259,0.2716008086387476,Baixa
17456.0,334,1,249.86,249.86,17,334,0.27079152082134966,Baixa
15343.0,56,1,364.5,364.5,21,56,0.26916262083897663,Baixa
13193.0,30,1,112.08,112.08,22,30,0.2688238169714053,Baixa
13489.0,74,4,449.52,112.38000000000001,11,264,0.26840060693670653,Baixa
17880.0,334,1,458.92,458.92,26,334,0.2672910743549567,Baixa
14687.0,76,1,628.38,628.38,15,76,0.26707169913181306,Baixa
14570.0,250,2,218.06,109.03,29,250,0.2667574039592644,Baixa
12844.0,99,1,174.88,174.88,27,99,0.26578679632421587,Baixa
13483.0,35,1,140.34,140.34,10,35,0.2647155586046579,Baixa
15071.0,63,2,982.07,491.0350000000001,25,245,0.2644376697702839,Baixa
14496.0,281,2,538.8100000000001,269.40500000000003,16,342,0.26381410311736203,Baixa
18120.0,183,1,111.15,111.15,17,183,0.26311234101245173,Baixa
17440.0,126,3,186.42000000000002,62.14000000000001,3,217,0.2629792062214207,Baixa
16473.0,134,3,316.11,105.37,18,306,0.2623633395190453,Baixa
17095.0,268,2,543.96,271.98,33,304,0.26108890981745997,Baixa
14761.0,28,2,255.9,127.95,11,304,0.26091414820792597,Baixa
15171.0,300,1,1289.5,1289.5,5,300,0.26081653463114185,Baixa
16198.0,44,1,400.68100000000004,400.68100000000004,15,44,0.26063535877107474,Baixa
18269.0,335,1,168.60000000000002,168.60000000000002,7,335,0.26039478204380645,Baixa
13960.0,41,1,128.1,128.1,4,41,0.2602468733030265,Baixa
17960.0,140,1,73.78,73.78,26,140,0.25931655089366434,Baixa
18048.0,172,2,172.29000000000002,86.14500000000001,6,172,0.25804945909311783,Baixa
14491.0,144,2,340.93,170.465,17,342,0.2576642684604153,Baixa
14287.0,168,2,83.28,41.64,4,168,0.25765341600040953,Baixa
17647.0,34,1,133.06,133.06,7,34,0.2575028624273934,Baixa
12991.0,81,1,303.56,303.56,22,81,0.25675370219933585,Baixa
13226.0,242,1,108.21000000000001,108.21000000000001,16,242,0.25671648967549243,Baixa
13686.0,152,1,72.0,72.0,8,152,0.2562668146524881,Baixa
13460.0,19,1,107.46000000000001,107.46000000000001,11,19,0.25577361795085607,Baixa
14484.0,19,1,321.92,321.92,14,19,0.25480244825588355,Baixa
16048.0,342,2,256.44,128.22000000000003,8,342,0.25204617512531086,Baixa
16596.0,335,1,120.65,120.65,6,335,0.25050708187065757,Baixa
13551.0,288,1,91.80000000000001,91.80000000000001,4,288,0.2495638148041797,Baixa
14373.0,327,1,76.55,76.55,4,327,0.24883137903131777,Baixa
15832.0,223,1,836.79,836.79,54,223,0.24784368387410163,Baixa
13751.0,257,1,296.25,296.25,9,257,0.24745275260717567,Baixa
15083.0,226,1,88.2,88.2,5,226,0.24684970219678884,Baixa
16022.0,229,1,602.63,602.63,68,229,0.24683117608606803,Baixa
17785.0,22,1,131.94,131.94,13,22,0.2462700656577199,Baixa
14539.0,14,1,72.13,72.13,7,14,0.2459088988584903,Baixa
12831.0,231,1,215.05,215.05,9,231,0.2459052270950398,Baixa
12436.0,69,1,509.01,509.01,16,69,0.24413899060931385,Baixa
13692.0,183,2,871.58,435.79,32,205,0.24388014290227555,Baixa
17752.0,328,1,80.64,80.64,1,328,0.243625661393384,Baixa
16878.0,53,1,13.3,13.3,3,53,0.2424610265929878,Baixa
13690.0,28,1,172.25,172.25,9,28,0.24060795329754248,Baixa
15703.0,234,1,211.5,211.5,5,234,0.24059195852711301,Baixa
16846.0,19,1,214.32,214.32,11,19,0.2392066899276573,Baixa
12644.0,99,1,477.90999999999997,477.90999999999997,31,99,0.23877735515388687,Baixa
14705.0,168,1,179.0,179.0,1,168,0.23855024943106307,Baixa
14459.0,124,1,1837.92,1837.92,37,124,0.23793188626020173,Baixa
13602.0,34,1,428.89,428.89,23,34,0.237859841383652,Baixa
12665.0,294,1,63.0,63.0,3,294,0.2367674218178637,Baixa
17174.0,187,1,59.9,59.9,4,187,0.23620067765976657,Baixa
16276.0,146,1,810.6,810.6,6,146,0.23614019469164538,Baixa
15623.0,110,1,301.03000000000003,301.03000000000003,19,110,0.23567876627658574,Baixa
17163.0,47,1,123.10000000000001,123.10000000000001,3,47,0.2346491962277664,Baixa
14537.0,27,1,355.56,355.56,10,27,0.23310456921371345,Baixa
14957.0,222,1,58.49,58.49,12,222,0.23272291481090396,Baixa
16339.0,253,1,94.05,94.05,17,253,0.23254231703193298,Baixa
17187.0,196,1,203.95,203.95,10,196,0.23051982461795603,Baixa
14862.0,118,1,304.1,304.1,21,118,0.2297041122593685,Baixa
14037.0,145,2,147.20000000000002,73.6,27,334,0.22960627429420716,Baixa
15958.0,43,1,104.35,104.35,7,43,0.22949771256958093,Baixa
17640.0,56,1,621.66,621.66,5,56,0.22894277010030242,Baixa
14271.0,195,1,112.32000000000001,112.32000000000001,10,195,0.22773018200575004,Baixa
13876.0,33,1,122.7,122.7,7,33,0.2270981703033045,Baixa
15945.0,334,1,181.0,181.0,2,334,0.22683766665598198,Baixa
18032.0,303,1,73.5,73.5,5,303,0.22653315243430078,Baixa
15930.0,36,1,426.63,426.63,21,36,0.2261286224547409,Baixa
14890.0,223,1,125.65,125.65,7,223,0.2257089297675157,Baixa
15691.0,221,1,136.8,136.8,2,221,0.22559146732485166,Baixa
14861.0,21,1,125.79,125.79,6,21,0.22503276097980995,Baixa
12897.0,174,2,216.5,108.25,3,271,0.22410898018475262,Baixa
15942.0,103,1,337.44,337.44,14,103,0.22402821534550654,Baixa
12793.0,304,2,545.48,272.74,21,340,0.22310618277458313,Baixa
14027.0,30,1,104.82,104.82,6,30,0.2227407634753887,Baixa
14873.0,179,1,519.68,519.68,28,179,0.22243923707753946,Baixa
17584.0,96,1,749.45,749.45,16,96,0.2220814121335419,Baixa
18220.0,196,1,305.28,305.28,2,196,0.2220553098599307,Baixa
15457.0,231,1,237.07,237.07,56,231,0.22138786201906313,Baixa
18129.0,212,1,112.55000000000001,112.55000000000001,13,212,0.22081301363541125,Baixa
17991.0,194,2,93.35,46.675000000000004,4,195,0.22072199675782295,Baixa
16921.0,30,1,154.18,154.18,50,30,0.2206899279634922,Baixa
14457.0,280,1,113.64,113.64,4,280,0.22011410809493573,Baixa
18165.0,146,1,302.46,302.46,10,146,0.21910785636502528,Baixa
16792.0,251,2,110.38,55.19,11,251,0.21844745448565714,Baixa
14054.0,34,1,92.46000000000001,92.46000000000001,6,34,0.21820608972703823,Baixa
16832.0,153,3,199.15,66.38333333333334,11,186,0.21685933661056217,Baixa
16623.0,215,1,129.45000000000002,129.45000000000002,5,215,0.21662847349441203,Baixa
14185.0,300,1,197.65,197.65,3,300,0.21624000905128948,Baixa
17970.0,180,1,562.79,562.79,27,180,0.2155060234604179,Baixa
15355.0,22,1,126.25,126.25,8,22,0.21545573621351272,Baixa
17309.0,64,1,82.75,82.75,11,64,0.21424979287857984,Baixa
13947.0,34,1,90.60000000000001,90.60000000000001,5,34,0.21420433597435826,Baixa
14962.0,240,1,126.7,126.7,5,240,0.21394751367789577,Baixa
14148.0,203,1,157.2,157.2,3,203,0.21386259239467564,Baixa
17923.0,251,1,207.50000000000003,207.50000000000003,1,251,0.21237323429410007,Baixa
12789.0,34,1,91.85,91.85,4,34,0.2122504441385647,Baixa
16272.0,86,1,411.7,411.7,25,86,0.21039442009188314,Baixa
15744.0,47,1,34.8,34.8,3,47,0.2100059807864579,Baixa
15363.0,342,1,326.0,326.0,16,342,0.20895251647150442,Baixa
13898.0,295,1,155.93,155.93,12,295,0.2087661042391518,Baixa
13311.0,119,1,490.11,490.11,24,119,0.20800683382723717,Baixa
15940.0,280,1,35.8,35.8,1,280,0.20786262365671418,Baixa
17732.0,342,1,303.97,303.97,18,342,0.2074145623523647,Baixa
17666.0,35,1,409.08,409.08,12,35,0.2072118834383074,Baixa
14320.0,176,2,477.79,238.89499999999998,29,302,0.20556141094556918,Baixa
16766.0,242,2,1145.6,572.8,17,242,0.2055508836578806,Baixa
14801.0,30,1,189.34,189.34,56,30,0.20480993703726352,Baixa
13817.0,321,1,128.7,128.7,9,321,0.20430992082397167,Baixa
14889.0,305,1,135.9,135.9,10,305,0.20375748136309896,Baixa
12506.0,202,1,73.5,73.5,23,202,0.20162135482238816,Baixa
15333.0,177,1,1028.56,1028.56,16,177,0.20142600612310446,Baixa
14041.0,235,1,141.41,141.41,21,235,0.2011288628439051,Baixa
17026.0,154,2,154.83,77.415,4,339,0.19859811068389172,Baixa
18190.0,161,2,284.46000000000004,142.23000000000002,14,300,0.19727948365975004,Baixa
17040.0,107,1,449.73,449.73,15,107,0.19677633551041684,Baixa
14046.0,253,1,154.99,154.99,14,253,0.19638726761863048,Baixa
15139.0,209,2,178.96,89.47999999999999,13,306,0.19584621049226864,Baixa
13075.0,99,1,919.61,919.61,22,99,0.19511387467464839,Baixa
17374.0,188,2,495.77,247.885,24,250,0.19422516906334392,Baixa
16147.0,103,1,375.0,375.0,22,103,0.19396573956830573,Baixa
16319.0,187,1,404.40000000000003,404.40000000000003,3,187,0.19214291821738588,Baixa
13763.0,32,1,1714.96,1714.96,15,32,0.19199960330140362,Baixa
15843.0,273,1,118.95,118.95,8,273,0.1913975347258338,Baixa
12465.0,138,1,440.94,440.94,26,138,0.19101788605875492,Baixa
12770.0,180,1,1351.45,1351.45,12,180,0.1908314710400319,Baixa
13385.0,299,1,534.57,534.57,35,299,0.18417297339624505,Baixa
15717.0,203,1,150.3,150.3,7,203,0.18398568298896792,Baixa
17955.0,168,4,557.3,139.325,14,189,0.18287511177073623,Baixa
12386.0,307,2,401.9,200.95000000000002,10,336,0.1818403460029995,Baixa
15543.0,257,1,127.86,127.86,26,257,0.18018679740647076,Baixa
18185.0,218,1,304.25,304.25,17,218,0.1786400554669709,Baixa
15063.0,182,1,370.79999999999995,370.79999999999995,5,182,0.17821478947640446,Baixa
17972.0,211,1,135.19,135.19,30,211,0.17803894594474956,Baixa
16545.0,134,1,339.3,339.3,3,134,0.17499675665644465,Baixa
16148.0,265,1,76.32000000000001,76.32000000000001,1,265,0.17457044050872011,Baixa
